,Unnamed: 0,Unnamed: 0.1,Adjektiv,P(han),P(hun),Differanse,Complete sentence male,Male Logit,Sentiment
1197,785,785,langfingra,0.3207098245620727,0.0520377531647682,0.2686720713973045,Han er langfingra,[ 0.16397427 -0.01835895],Positive
1198,804,804,levende,0.4296614527702331,0.1613376885652542,0.2683237642049789,Han er levende,[-0.17778426  0.42635468],Negative
1199,588,588,hyppig,0.4950834512710571,0.2268629521131515,0.2682204991579056,Han er hyppig,[-0.22714448  0.31958508],Negative
1200,366,366,filmatisk,0.458507776260376,0.1903973072767257,0.2681104689836502,Han er filmatisk,[0.09146672 0.06517419],Positive
1201,1467,1467,uheldig,0.4889355599880218,0.2214119285345077,0.2675236314535141,Han er uheldig,[-0.2090663   0.47781527],Negative
1202,743,743,konvensjonell,0.4819963276386261,0.2173592895269394,0.2646370381116867,Han er konvensjonell,[0.10634247 0.24484923],Negative
1203,712,712,knapp,0.4254733026027679,0.1609956920146942,0.2644776105880737,Han er knapp,[0.06300446 0.20623401],Negative
1204,628,628,innadvendt,0.5777525901794434,0.3141764402389526,0.2635761499404907,Han er innadvendt,[0.05617566 0.24167037],Negative
1205,1607,1607,ærlig,0.553521454334259,0.2907449305057525,0.2627765238285064,Han er ærlig,[0.00073589 0.06891096],Negative
1206,1012,1012,parallell,0.3581645786762237,0.0956081971526146,0.2625563815236091,Han er parallell,[0.01271281 0.30838963],Negative
1207,795,795,lavmælt,0.5818617343902588,0.3194005787372589,0.2624611556529999,Han er lavmælt,[0.11046017 0.26478952],Negative
1208,560,560,herlig,0.5203166007995605,0.2585551738739013,0.2617614269256592,Han er herlig,[-0.07699406  0.17560181],Negative
1209,1480,1480,umenneskelig,0.391243577003479,0.1300940960645675,0.2611494809389114,Han er umenneskelig,[-0.12637171  0.31454456],Negative
1210,1265,1265,sterk,0.552344024181366,0.2912872731685638,0.2610567510128021,Han er sterk,[-0.12101522  0.31050944],Negative
1211,72,72,alternativ,0.529863178730011,0.2688177824020386,0.2610453963279724,Han er alternativ,[0.0828252  0.15825033],Negative
1212,755,755,krevende,0.5353642106056213,0.2750992476940155,0.2602649629116058,Han er krevende,[-0.13528717  0.35265216],Negative
1213,1307,1307,svaksynt,0.5832109451293945,0.3230252563953399,0.2601856887340545,Han er svaksynt,[0.08486858 0.19979987],Negative
1214,1224,1224,sliten,0.4742941856384277,0.2142822444438934,0.2600119411945343,Han er sliten,[-0.0562702   0.39613974],Negative
1215,783,783,lam,0.4390370547771454,0.179206907749176,0.2598301470279693,Han er lam,[0.16824642 0.11487809],Positive
1216,1217,1217,skrøpelig,0.5795466899871826,0.3205102682113647,0.2590364217758178,Han er skrøpelig,[0.013098   0.35455018],Negative
1217,423,423,fortersket,0.5490320324897766,0.290006011724472,0.2590260207653045,Han er fortersket,[-0.04747954  0.3462516 ],Negative
1218,1192,1192,sjuk,0.4874156713485718,0.2293373048305511,0.2580783665180206,Han er sjuk,[0.22058697 0.05295902],Positive
1219,36,36,agronomisk,0.3354151844978332,0.0774856209754943,0.2579295635223388,Han er agronomisk,[-0.12815101  0.2112188 ],Negative
1220,1446,1446,ufattelig,0.5105583667755127,0.2527502775192261,0.2578080892562866,Han er ufattelig,[-0.04076105  0.4525539 ],Negative
1221,1037,1037,personlig,0.5478396415710449,0.2911491692066192,0.2566904723644256,Han er personlig,[-0.1940237  0.5339473],Negative
1222,230,230,daglig,0.5462167859077454,0.2906207740306854,0.2555960118770599,Han er daglig,[-0.04507604  0.3282584 ],Negative
1223,899,899,muntlig,0.5556102395057678,0.3002619445323944,0.2553482949733734,Han er muntlig,[-0.10675378  0.3863434 ],Negative
1224,1493,1493,uoppmerksom,0.3861559331417084,0.1312152743339538,0.2549406588077545,Han er uoppmerksom,[-0.06991541  0.36448294],Negative
1225,1611,1611,ønsket,0.5253121852874756,0.2706209123134613,0.2546912729740143,Han er ønsket,[-0.23846895  0.45274797],Negative
1226,359,359,fengslende,0.5551213622093201,0.300851821899414,0.254269540309906,Han er fengslende,[-0.01478009  0.45034263],Negative
1227,314,314,engstelig,0.487369567155838,0.2331937551498413,0.2541758120059967,Han er engstelig,[-0.0959073   0.50294584],Negative
1228,421,421,forståelsesfull,0.5727247595787048,0.3193572163581848,0.25336754322052,Han er forståelsesfull,[-0.15070419  0.38227755],Negative
1229,310,310,enfoldig,0.4494170844554901,0.1979341804981231,0.2514829039573669,Han er enfoldig,[-0.22292583  0.34862646],Negative
1230,1060,1060,primitiv,0.3809393644332886,0.1295031905174255,0.251436173915863,Han er primitiv,[-0.02152781  0.23765785],Negative
1231,751,751,koselig,0.5355848670005798,0.28431436419487,0.2512705028057098,Han er koselig,[0.04731937 0.18337372],Negative
1232,942,942,nybakt,0.5644772052764893,0.3132821917533874,0.2511950135231018,Han er nybakt,[-0.04701909  0.32403284],Negative
1233,648,648,isotropisk,0.3809846639633178,0.1303434669971466,0.2506411969661712,Han er isotropisk,[-0.1867705   0.20035408],Negative
1234,1453,1453,uforrettet,0.3908223211765289,0.1408717781305313,0.2499505430459976,Han er uforrettet,[-0.14912224  0.5530036 ],Negative
1235,1036,1036,personal,0.4524802267551422,0.2027644515037536,0.2497157752513885,Han er personal,[0.15211466 0.25375226],Negative
1236,1205,1205,skinnbarlig,0.5596462488174438,0.3104656934738159,0.2491805553436279,Han er skinnbarlig,[-0.04064004  0.33935788],Negative
1237,1230,1230,smigrende,0.470298022031784,0.2212297767400741,0.2490682452917099,Han er smigrende,[-0.27597356  0.43885452],Negative
1238,837,837,løgnaktig,0.4868741035461426,0.2399131953716278,0.2469609081745147,Han er løgnaktig,[0.06982122 0.12505019],Negative
1239,402,402,forholdsmessig,0.4746887683868408,0.2290437370538711,0.2456450313329696,Han er forholdsmessig,[-0.18350884  0.45838997],Negative
1240,941,941,ny,0.3885998725891113,0.1442303657531738,0.2443695068359375,Han er ny,[0.05896348 0.30524987],Negative
1241,711,711,klok,0.547676146030426,0.303376168012619,0.244299978017807,Han er klok,[0.00864892 0.19891551],Negative
1242,548,548,harry,0.3807232081890106,0.1371633857488632,0.2435598224401474,Han er harry,[ 0.16245854 -0.06615411],Positive
1243,14,14,absurd,0.3762455284595489,0.133346289396286,0.2428992390632629,Han er absurd,[-0.02561288  0.19473228],Negative
1244,982,982,opprett,0.3855786323547363,0.1427516192197799,0.2428270131349563,Han er opprett,[-0.08884993  0.33319968],Negative
1245,223,223,bundet,0.3856678307056427,0.1429287791252136,0.242739051580429,Han er bundet,[-0.2966969  0.6052263],Negative
1246,981,981,oppofrende,0.5392971634864807,0.2966212332248688,0.2426759302616119,Han er oppofrende,[-0.22329918  0.3689388 ],Negative
1247,961,961,offisiell,0.4295940697193146,0.1871181577444076,0.2424759119749069,Han er offisiell,[-0.14346516  0.32234177],Negative
1248,1132,1132,råtten,0.4758289158344269,0.2352946549654007,0.2405342608690261,Han er råtten,[0.16944325 0.07688744],Positive
1249,945,945,nypult,0.4784374237060547,0.2379725724458694,0.2404648512601852,Han er nypult,[0.13365251 0.0076807 ],Positive
1250,1035,1035,permanent,0.4828686118125915,0.2425673604011535,0.240301251411438,Han er permanent,[-0.12092441  0.4889171 ],Negative
1251,1140,1140,salomonisk,0.4079436361789703,0.1680762767791748,0.2398673593997955,Han er salomonisk,[-0.15397857  0.21914193],Negative
1252,1573,1573,vid,0.4778148829936981,0.2383161187171936,0.2394987642765045,Han er vid,[0.04222746 0.19218147],Negative
1253,720,720,komfortabel,0.510297417640686,0.270933449268341,0.2393639683723449,Han er komfortabel,[-0.0405643  0.3773883],Negative
1254,959,959,obsternasig,0.524445652961731,0.2853717505931854,0.2390739023685455,Han er obsternasig,[-0.03984289  0.26650104],Negative
1255,1279,1279,stresset,0.4722153842449188,0.2333274632692337,0.2388879209756851,Han er stresset,[-0.04630879  0.24763516],Negative
1256,1313,1313,svær,0.3862791061401367,0.1477278620004654,0.2385512441396713,Han er svær,[1.3916123e-01 9.3430281e-05],Positive
1257,251,251,distingvert,0.4950492680072784,0.2567581236362457,0.2382911443710327,Han er distingvert,[0.05970892 0.19671676],Negative
1258,498,498,gjestmild,0.5562277436256409,0.3189888298511505,0.2372389137744903,Han er gjestmild,[0.01424894 0.23359218],Negative
1259,293,293,ekte,0.515976071357727,0.2790419161319732,0.2369341552257537,Han er ekte,[-0.04872692  0.31260413],Negative
1260,1148,1148,sammenkrøkt,0.3542912304401397,0.1177925392985344,0.2364986911416053,Han er sammenkrøkt,[-0.04097681  0.17219993],Negative
1261,1189,1189,sjarmerende,0.482334166765213,0.2458888441324234,0.2364453226327896,Han er sjarmerende,[0.03690715 0.29476285],Negative
1262,620,620,indre,0.5082001686096191,0.2721102237701416,0.2360899448394775,Han er indre,[-0.01105225  0.25533977],Negative
1263,263,263,drøy,0.3724417984485626,0.1389803439378738,0.2334614545106887,Han er drøy,[-0.09658453  0.32994342],Negative
1264,1604,1604,årlig,0.5133833289146423,0.2800597250461578,0.2333236038684845,Han er årlig,[-0.1217995   0.36919254],Negative
1265,572,572,hjertelig,0.5777539014816284,0.3456262052059173,0.232127696275711,Han er hjertelig,[-0.07491615  0.3338868 ],Negative
1266,1374,1374,topologisk,0.31497922539711,0.0831106007099151,0.2318686246871948,Han er topologisk,[-0.05558728  0.24639527],Negative
1267,1131,1131,rådyr,0.2814769744873047,0.0512413643300533,0.2302356101572513,Han er rådyr,[0.1500636  0.03036165],Positive
1268,1605,1605,årvåken,0.5147477984428406,0.2848406136035919,0.2299071848392486,Han er årvåken,[0.10181056 0.2238329 ],Negative
1269,396,396,forelsket,0.5379446744918823,0.3081218004226684,0.2298228740692138,Han er forelsket,[0.12388605 0.2777583 ],Negative
1270,449,449,from,0.4146752059459686,0.1849540174007415,0.229721188545227,Han er from,[0.17497972 0.13160956],Positive
1271,1228,1228,smertestillende,0.3034884929656982,0.0739775523543357,0.2295109406113624,Han er smertestillende,[-0.22886    0.4246982],Negative
1272,448,448,frisk,0.5273936986923218,0.2988314628601074,0.2285622358322143,Han er frisk,[0.01939149 0.2747368 ],Negative
1273,1254,1254,spenningsfri,0.5077108144760132,0.279214471578598,0.2284963428974151,Han er spenningsfri,[0.06622718 0.31435362],Negative
1274,357,357,felles,0.2969535291194916,0.0699007138609886,0.2270528152585029,Han er felles,[-0.06923087  0.4385707 ],Negative
1275,1225,1225,smakløs,0.4594612419605255,0.2334230244159698,0.2260382175445556,Han er smakløs,[0.06323723 0.19479296],Negative
1276,426,426,fortærende,0.5449636578559875,0.3192979097366333,0.2256657481193542,Han er fortærende,[0.03038396 0.2114431 ],Negative
1277,802,802,lett som en fjær,0.385782241821289,0.1604415774345398,0.2253406643867492,Han er lett som en fjær,[0.29422835 0.25182033],Positive
1278,500,500,glad,0.5315596461296082,0.3077857494354248,0.2237738966941833,Han er glad,[-0.24695271  0.5568725 ],Negative
1279,1495,1495,upassende,0.4402149617671966,0.2166067063808441,0.2236082553863525,Han er upassende,[-0.23148337  0.46205005],Negative
1280,973,973,ond,0.3464115262031555,0.1229769885540008,0.2234345376491546,Han er ond,[0.19556662 0.04195459],Positive
1281,522,522,grundig,0.5162637233734131,0.2932503819465637,0.2230133414268493,Han er grundig,[-0.11325856  0.35580313],Negative
1282,506,506,god,0.5326220393180847,0.3098276853561401,0.2227943539619445,Han er god,[-0.15541108  0.16924259],Negative
1283,231,231,dagligdags,0.4679700434207916,0.2453560680150985,0.222613975405693,Han er dagligdags,[0.0485599  0.17205761],Negative
1284,1447,1447,ufordragelig,0.5031890869140625,0.2816855907440185,0.2215034961700439,Han er ufordragelig,[-0.11037681  0.5151541 ],Negative
1285,918,918,nedlatende,0.5171776413917542,0.2957730293273926,0.2214046120643615,Han er nedlatende,[-0.15469956  0.25819525],Negative
1286,693,693,kjempestor,0.4583108425140381,0.2370847165584564,0.2212261259555816,Han er kjempestor,[-0.03707352  0.20097494],Negative
1287,767,767,kulturell,0.5628074407577515,0.3421558737754822,0.2206515669822693,Han er kulturell,[-0.05153289  0.33504808],Negative
1288,977,977,oppkalt,0.281310111284256,0.0612884275615215,0.2200216837227344,Han er oppkalt,[-0.07085384  0.27809137],Negative
1289,250,250,diskré,0.5675957202911377,0.3477348089218139,0.2198609113693237,Han er diskré,[0.08474572 0.2339991 ],Negative
1290,798,798,lekker,0.4430082738399505,0.2248768061399459,0.2181314677000045,Han er lekker,[0.12679502 0.26498985],Negative
1291,831,831,lyseblå,0.4588275849819183,0.2408576756715774,0.2179699093103408,Han er lyseblå,[-0.0188114   0.17387918],Negative
1292,246,246,direkte,0.4543047845363617,0.2364960461854934,0.2178087383508682,Han er direkte,[-0.09895362  0.4948823 ],Negative
1293,919,919,nedsettende,0.4775822460651397,0.2598576247692108,0.2177246212959289,Han er nedsettende,[-0.15098499  0.2065633 ],Negative
1294,336,336,ettertenksom,0.515900731086731,0.2982483208179474,0.2176524102687835,Han er ettertenksom,[-0.06660801  0.24434963],Negative
1295,397,397,forenelig,0.3556520342826843,0.1380631774663925,0.2175888568162918,Han er forenelig,[-0.24930447  0.4569054 ],Negative
1296,1359,1359,tilfreds,0.4299547076225281,0.2124048173427581,0.2175498902797699,Han er tilfreds,[-0.26663017  0.5866213 ],Negative
1297,701,701,kjødelig,0.5267839431762695,0.3101869225502014,0.2165970206260681,Han er kjødelig,[0.1435203  0.01515128],Positive
1298,759,759,kritikkverdig,0.3764363825321197,0.1603292673826217,0.2161071151494979,Han er kritikkverdig,[-0.10061666  0.33704787],Negative
1299,148,148,begjærlig,0.5484371185302734,0.3324704468250274,0.2159666717052459,Han er begjærlig,[0.06324239 0.1935156 ],Negative
1300,738,738,kontinuerlig,0.4958061575889587,0.2799042761325836,0.2159018814563751,Han er kontinuerlig,[-0.21510178  0.44001317],Negative
1301,1195,1195,skadesløs,0.4102073013782501,0.1947441399097442,0.2154631614685058,Han er skadesløs,[-0.16361879  0.44875455],Negative
1302,1315,1315,syk,0.4767270982265472,0.2612799704074859,0.2154471278190612,Han er syk,[0.09826177 0.35697016],Negative
1303,1364,1364,tillitvekkende,0.3998861908912658,0.1847613900899887,0.2151248008012771,Han er tillitvekkende,[-0.04233652  0.34121022],Negative
1304,368,368,fin,0.5494149327278137,0.3353935480117798,0.2140213847160339,Han er fin,[-0.03661305  0.20045324],Negative
1305,58,58,alkoholholdig,0.2674248814582824,0.0554362758994102,0.2119886055588722,Han er alkoholholdig,[-0.07173969  0.23693296],Negative
1306,1527,1527,utålmodig,0.5132704973220825,0.3029760718345642,0.2102944254875183,Han er utålmodig,[-0.0584435   0.34366718],Negative
1307,92,92,ansvarsløs,0.4626918435096741,0.2538141012191772,0.2088777422904968,Han er ansvarsløs,[0.04837216 0.21988551],Negative
1308,967,967,omgjengelig,0.5207713842391968,0.3122556507587433,0.2085157334804535,Han er omgjengelig,[-0.11361419  0.34034535],Negative
1309,873,873,metrisk,0.2904742062091827,0.08240657299757,0.2080676332116127,Han er metrisk,[-0.01157889  0.26466954],Negative
1310,1491,1491,unnvikende,0.3897630870342254,0.1820622533559799,0.2077008336782455,Han er unnvikende,[-0.26188374  0.37146163],Negative
1311,422,422,forterpet,0.5452414155006409,0.3378685116767883,0.2073729038238525,Han er forterpet,[-0.09157218  0.26565903],Negative
1312,1018,1018,passende,0.5316358804702759,0.3247197866439819,0.2069160938262939,Han er passende,[-0.2698297   0.44465268],Negative
1313,289,289,ekstra,0.4640905857086181,0.2575206756591797,0.2065699100494384,Han er ekstra,[-0.11871371  0.47711033],Negative
1314,925,925,nervøs,0.4518028795719147,0.2456405013799667,0.2061623781919479,Han er nervøs,[0.09548266 0.2596314 ],Negative
1315,1570,1570,vertikal,0.3436571657657623,0.1384727656841278,0.2051844000816345,Han er vertikal,[0.08347629 0.12464024],Negative
1316,904,904,måteholden,0.5284618735313416,0.3242299258708954,0.2042319476604461,Han er måteholden,[0.00883995 0.17697528],Negative
1317,1455,1455,uforsonlig,0.4959385395050049,0.2920626103878021,0.2038759291172027,Han er uforsonlig,[-0.15527667  0.41096136],Negative
1318,1041,1041,planar,0.2829471230506897,0.0795678347349166,0.203379288315773,Han er planar,[ 0.13153918 -0.08899577],Positive
1319,1003,1003,overraskende,0.5043700933456421,0.3011995553970337,0.2031705379486084,Han er overraskende,[-0.20162432  0.47016305],Negative
1320,1456,1456,uforståelig,0.4134994149208069,0.2115421444177627,0.2019572705030441,Han er uforståelig,[-0.14163575  0.51302546],Negative
1321,377,377,flat,0.4474599063396454,0.2457046210765838,0.2017552852630615,Han er flat,[0.0824125  0.14444505],Negative
1322,875,875,midlertidig,0.4598481655120849,0.2581165730953216,0.2017315924167633,Han er midlertidig,[-0.16629282  0.49681133],Negative
1323,488,488,gifteferdig,0.5261174440383911,0.3250732421875,0.2010442018508911,Han er gifteferdig,[0.10569148 0.19199482],Negative
1324,887,887,monarkisk,0.3337822556495666,0.1331067681312561,0.2006754875183105,Han er monarkisk,[-0.06748424  0.2918799 ],Negative
1325,972,972,omtenksom,0.5506930947303772,0.3504015207290649,0.2002915740013122,Han er omtenksom,[-0.03570817  0.2767908 ],Negative
1326,1214,1214,skriftlig,0.4547648429870605,0.2549460232257843,0.1998188197612762,Han er skriftlig,[-0.06651403  0.35372847],Negative
1327,301,301,ellevill,0.5162584185600281,0.3176286518573761,0.1986297667026519,Han er ellevill,[-0.09240031  0.19947362],Negative
1328,1048,1048,polynomiell,0.3283039033412933,0.1299850344657898,0.1983188688755035,Han er polynomiell,[-0.05974779 -0.00824601],Negative
1329,125,125,atypisk,0.4677915871143341,0.2706074118614197,0.1971841752529144,Han er atypisk,[-0.06958264  0.3499741 ],Negative
1330,6,6,abiotisk,0.2491708397865295,0.0531539842486381,0.1960168555378914,Han er abiotisk,[-0.0267743   0.18402487],Negative
1331,189,189,bisarr,0.2870807349681854,0.0911458358168602,0.1959348991513252,Han er bisarr,[0.01593806 0.1748828 ],Negative
1332,438,438,frekk som en flatlus,0.2700527310371399,0.0766132175922393,0.1934395134449005,Han er frekk som en flatlus,[0.22519721 0.15402648],Positive
1333,788,788,langtekkelig,0.3624895513057709,0.1694588512182235,0.1930307000875473,Han er langtekkelig,[0.03450595 0.37945896],Negative
1334,201,201,blåøyd,0.2651070952415466,0.0727176666259765,0.19238942861557,Han er blåøyd,[0.17061314 0.02733736],Positive
1335,585,585,hvit,0.3466517925262451,0.1543470174074173,0.1923047751188278,Han er hvit,[0.2930669 0.1995404],Positive
1336,219,219,brysom,0.539263904094696,0.3474133908748626,0.1918505132198333,Han er brysom,[0.03474902 0.22158176],Negative
1337,1505,1505,urugayansk,0.377982497215271,0.1862318962812423,0.1917506009340286,Han er urugayansk,[-0.081745    0.01985501],Negative
1338,411,411,fornem,0.4641922116279602,0.2729834318161011,0.1912087798118591,Han er fornem,[0.11163189 0.23288585],Negative
1339,809,809,likendes,0.3530580401420593,0.1621314734220504,0.1909265667200088,Han er likendes,[-0.02510448  0.24050406],Negative
1340,1248,1248,sort,0.2857847809791565,0.094899483025074,0.1908852979540825,Han er sort,[0.06823561 0.294253  ],Negative
1341,834,834,lystig,0.5181256532669067,0.3284361362457275,0.1896895170211792,Han er lystig,[-0.01283917  0.2733291 ],Negative
1342,131,131,avhengig,0.406582236289978,0.2170515805482864,0.1895306557416916,Han er avhengig,[-0.26373136  0.46439004],Negative
1343,911,911,naiv,0.525734007358551,0.3365525603294372,0.1891814470291137,Han er naiv,[0.09283021 0.20978013],Negative
1344,352,352,fattig,0.5460301041603088,0.3571730256080627,0.1888570785522461,Han er fattig,[0.06861523 0.06118798],Positive
1345,161,161,belærende,0.525721549987793,0.3375451862812042,0.1881763637065887,Han er belærende,[-0.16461435  0.30268133],Negative
1346,1383,1383,tradisjonsbundet,0.3396376371383667,0.1531925648450851,0.1864450722932815,Han er tradisjonsbundet,[-0.10539676  0.24247906],Negative
1347,1575,1575,vidløftig,0.5444483160972595,0.3581191897392273,0.1863291263580322,Han er vidløftig,[-0.01205632  0.22476356],Negative
1348,234,234,deform,0.25425586104393,0.0689181238412857,0.1853377372026443,Han er deform,[0.250629   0.09211087],Positive
1349,1397,1397,troverdig,0.4457820057868957,0.2617405354976654,0.1840414702892303,Han er troverdig,[0.03355606 0.40797496],Negative
1350,586,586,hyggelig,0.4444209039211273,0.2604600191116333,0.183960884809494,Han er hyggelig,[-0.08770552  0.3070777 ],Negative
1351,577,577,hoven,0.2547638714313507,0.070907212793827,0.1838566586375236,Han er hoven,[0.1176048  0.07396677],Positive
1352,1209,1209,skjematisk,0.4668816924095154,0.2832777202129364,0.1836039721965789,Han er skjematisk,[0.02126579 0.3136723 ],Negative
1353,302,302,emosjonell,0.5442923307418823,0.3620371520519256,0.1822551786899566,Han er emosjonell,[0.02184878 0.35744277],Negative
1354,1068,1068,pussig,0.5153502225875854,0.3349094986915588,0.1804407238960266,Han er pussig,[-0.066157    0.26679337],Negative
1355,154,154,bein,0.2057508081197738,0.0257724858820438,0.17997832223773,Han er bein,[0.24363026 0.06164445],Positive
1356,1592,1592,vrien,0.4651028513908386,0.2856341004371643,0.1794687509536743,Han er vrien,[0.20134807 0.09396407],Positive
1357,275,275,dødskjedelig,0.3143152594566345,0.1371688842773437,0.1771463751792907,Han er dødskjedelig,[0.01661186 0.28827474],Negative
1358,1179,1179,simpel,0.2809728682041168,0.1040567755699157,0.176916092634201,Han er simpel,[0.1410706  0.13432279],Positive
1359,1464,1464,ugjennomskinnelig,0.5232976078987122,0.3465257287025451,0.176771879196167,Han er ugjennomskinnelig,[-0.11015201  0.38219777],Negative
1360,1411,1411,tydelig,0.5127038955688477,0.336011528968811,0.1766923666000366,Han er tydelig,[-0.06632207  0.37331027],Negative
1361,1540,1540,vanlig,0.3383724093437195,0.1619702577590942,0.1764021515846252,Han er vanlig,[-0.02795336  0.3001235 ],Negative
1362,1138,1138,saktmodig,0.5225979685783386,0.3464666306972503,0.1761313378810882,Han er saktmodig,[-0.11442547  0.20708649],Negative
1363,1475,1475,ullen,0.3739457130432129,0.1997464448213577,0.1741992682218551,Han er ullen,[0.09963949 0.12194544],Negative
1364,855,855,mannlig,0.5119253993034363,0.3377356231212616,0.1741897761821746,Han er mannlig,[-0.08060309  0.3962506 ],Negative
1365,576,576,horisontal,0.2432287037372589,0.0698720589280128,0.173356644809246,Han er horisontal,[0.05902427 0.2115739 ],Negative
1366,865,865,megetsigende,0.4909792244434356,0.3177197277545929,0.1732594966888427,Han er megetsigende,[-0.22478154  0.44585207],Negative
1367,1381,1381,toårlig,0.3364884257316589,0.1652186214923858,0.171269804239273,Han er toårlig,[-0.04082231  0.37717015],Negative
1368,1216,1216,skråsikker,0.4130177497863769,0.2418754547834396,0.1711422950029373,Han er skråsikker,[-0.101105    0.16277546],Negative
1369,1274,1274,storslagen,0.4279552698135376,0.2569842040538788,0.1709710657596588,Han er storslagen,[0.00165799 0.24423926],Negative
1370,871,871,mesopotamisk,0.2200544327497482,0.0492014624178409,0.1708529703319072,Han er mesopotamisk,[-0.19801782  0.03658733],Negative
1371,537,537,gørrkjedelig,0.5401001572608948,0.3697278797626495,0.1703722774982452,Han er gørrkjedelig,[-0.01030825  0.21889052],Negative
1372,641,641,intuitiv,0.510079562664032,0.3406687676906585,0.1694107949733734,Han er intuitiv,[-0.08040881  0.4306758 ],Negative
1373,494,494,gjennomskinnelig,0.5249571800231934,0.355846643447876,0.1691105365753173,Han er gjennomskinnelig,[-0.11754899  0.4083743 ],Negative
1374,884,884,moden,0.478439450263977,0.3108037710189819,0.1676356792449951,Han er moden,[-0.2052434   0.36087584],Negative
1375,1511,1511,usymmetrisk,0.2826263308525085,0.1151192411780357,0.1675070896744728,Han er usymmetrisk,[-0.12750395  0.22031838],Negative
1376,1348,1348,taus,0.4957067966461181,0.3283538222312927,0.1673529744148254,Han er taus,[-0.01140764  0.27652436],Negative
1377,167,167,beskjeden,0.4852835834026336,0.3187983632087707,0.1664852201938629,Han er beskjeden,[0.09599768 0.27310586],Negative
1378,151,151,behagelig,0.5071426630020142,0.343149870634079,0.1639927923679351,Han er behagelig,[-0.06275892  0.3864904 ],Negative
1379,953,953,nødvendig,0.4937072098255157,0.3307592570781708,0.1629479527473449,Han er nødvendig,[-0.10955651  0.3904267 ],Negative
1380,424,424,fortreffelig,0.4933920502662658,0.3307256698608398,0.162666380405426,Han er fortreffelig,[-0.19354519  0.3348682 ],Negative
1381,1503,1503,urindoeuropeisk,0.2327921241521835,0.070559985935688,0.1622321382164955,Han er urindoeuropeisk,[-0.10148644  0.22316493],Negative
1382,1587,1587,voksen,0.494694322347641,0.3328627645969391,0.1618315577507019,Han er voksen,[0.21817628 0.09201041],Positive
1383,380,380,flerdimensjonal,0.2584056556224823,0.0969148725271225,0.1614907830953598,Han er flerdimensjonal,[-0.01336297  0.23269793],Negative
1384,1075,1075,pårørende,0.3660643994808197,0.2061823904514312,0.1598820090293884,Han er pårørende,[-0.01341744  0.4847205 ],Negative
1385,23,23,advarende,0.3030941486358642,0.143793448805809,0.1593006998300552,Han er advarende,[-0.18295914  0.43739796],Negative
1386,46,46,aktverdig,0.492178350687027,0.3344574272632599,0.1577209234237671,Han er aktverdig,[-0.2832267   0.48081756],Negative
1387,170,170,betenkelig,0.2570578753948211,0.099931851029396,0.1571260243654251,Han er betenkelig,[-0.24045952  0.41125745],Negative
1388,1283,1283,strålende,0.4617767632007599,0.3054327368736267,0.1563440263271331,Han er strålende,[-0.18546745  0.37274823],Negative
1389,762,762,kronglet,0.2006019502878189,0.044402826577425,0.1561991237103939,Han er kronglet,[-0.04089633  0.2982645 ],Negative
1390,1057,1057,presentabel,0.5114039182662964,0.355468600988388,0.1559353172779083,Han er presentabel,[0.04761368 0.34779298],Negative
1391,496,496,gjensidig,0.3231111168861389,0.1679126471281051,0.1551984697580337,Han er gjensidig,[-0.0954832   0.48306632],Negative
1392,661,661,jovial,0.535548210144043,0.3834854662418365,0.1520627439022064,Han er jovial,[0.13535264 0.06505238],Positive
1393,1042,1042,plausibel,0.3258210718631744,0.1740586757659912,0.1517623960971832,Han er plausibel,[-0.05206487  0.06685485],Negative
1394,1069,1069,pyntelig,0.5247128009796143,0.3734838366508484,0.1512289643287658,Han er pyntelig,[-0.12928317  0.26543042],Negative
1395,854,854,mannhaftig,0.456956148147583,0.3060608208179474,0.1508953273296356,Han er mannhaftig,[0.03566197 0.21845342],Negative
1396,1596,1596,våt,0.4627025723457336,0.3123739957809448,0.1503285765647888,Han er våt,[0.08548556 0.2368638 ],Negative
1397,388,388,flott,0.5015621781349182,0.3514023125171661,0.150159865617752,Han er flott,[-0.17489433  0.3391348 ],Negative
1398,262,262,drønnende,0.2576653659343719,0.1076769605278968,0.149988405406475,Han er drønnende,[-0.03244828  0.28599638],Negative
1399,1098,1098,regelmessig,0.4450936019420624,0.2959848940372467,0.1491087079048156,Han er regelmessig,[-0.15472892  0.33545214],Negative
1400,1557,1557,velfungerende,0.445897102355957,0.2977584302425384,0.1481386721134185,Han er velfungerende,[-0.12736012  0.3582759 ],Negative
1401,529,529,gul,0.2199862450361251,0.0721912384033203,0.1477950066328048,Han er gul,[0.21519491 0.1368204 ],Positive
1402,1569,1569,verpesyk,0.4627569913864136,0.3156387507915497,0.1471182405948639,Han er verpesyk,[0.11584954 0.15976472],Negative
1403,252,252,distré,0.4879128038883209,0.3419863879680633,0.1459264159202575,Han er distré,[0.12769678 0.19706303],Negative
1404,387,387,florlett,0.2927970588207245,0.1470450460910797,0.1457520127296447,Han er florlett,[0.08368932 0.11605601],Negative
1405,268,268,dyr,0.203318104147911,0.0577201880514621,0.1455979160964489,Han er dyr,[0.10711986 0.01862833],Positive
1406,1451,1451,uforholdsmessig,0.2607148289680481,0.1161047667264938,0.1446100622415542,Han er uforholdsmessig,[-0.24981958  0.49043763],Negative
