,Adjektiv,P(han),P(hun),Differanse
1226,smal,0.3861515522003174,0.3657892644405365,0.020362287759780884
1227,smart,0.7714690566062927,0.05535370483994484,0.7161153517663479
1228,smertestillende,0.30348849296569824,0.07397755235433578,0.22951094061136246
1229,smidig,0.5841997861862183,0.31049469113349915,0.2737050950527191
1230,smigrende,0.47029802203178406,0.22122977674007416,0.2490682452917099
1231,smigret,0.6522876620292664,0.24004516005516052,0.41224250197410583
1232,smittet,0.5370637774467468,0.09930597990751266,0.43775779753923416
1233,smul,0.6955689787864685,0.12923818826675415,0.5663307905197144
1234,smålig,0.34614095091819763,0.44553935527801514,-0.0993984043598175
1235,snakkende,0.6717799305915833,0.10962417721748352,0.5621557533740997
1236,snakkesalig,0.6983911395072937,0.19944998621940613,0.4989411532878876
1237,snar,0.04404083266854286,0.041487906128168106,0.002552926540374756
1238,snekret,0.7244905233383179,0.15870672464370728,0.5657837986946106
1239,snill,0.7099376916885376,0.1445779800415039,0.5653597116470337
1240,snusfornuftig,0.5460113883018494,0.18495413661003113,0.36105725169181824
1241,snål,0.4986473619937897,0.20941577851772308,0.2892315834760666
1242,snøgg,0.4846159517765045,0.14434242248535156,0.34027352929115295
1243,sober,0.8687540888786316,0.055094413459300995,0.8136596754193306
1244,sociniansk,0.6982168555259705,0.13166560232639313,0.5665512531995773
1245,sofistikert,0.7084318995475769,0.1305527538061142,0.5778791457414627
1246,solbrent,0.797393798828125,0.10211002081632614,0.6952837780117989
1247,solid,0.5638502240180969,0.2617170512676239,0.302133172750473
1248,sort,0.2857847809791565,0.094899483025074,0.1908852979540825
1249,sosial,0.7774996757507324,0.15681611001491547,0.620683565735817
1250,spansk,0.7630904912948608,0.08639014512300491,0.6767003461718559
1251,spatial,0.619627833366394,0.10841789096593857,0.5112099424004555
1252,sped,0.08832529187202454,0.07335872203111649,0.01496656984090805
1253,spennende,0.5384379029273987,0.22887690365314484,0.30956099927425385
1254,spenningsfri,0.5077108144760132,0.279214471578598,0.22849634289741516
1255,spesiell,0.5697444677352905,0.2164299041032791,0.3533145636320114
1256,spesifikk,0.6614893078804016,0.10136492550373077,0.5601243823766708
1257,spirituell,0.6897523999214172,0.18459917604923248,0.5051532238721848
1258,spiss,0.7730630040168762,0.05020450800657272,0.7228584960103035
1259,sporadisk,0.27851352095603943,0.14820179343223572,0.1303117275238037
1260,språklig,0.4501327872276306,0.33588743209838867,0.11424535512924194
1261,stadig,0.6096729040145874,0.1932593584060669,0.4164135456085205
1262,stakkars,0.5796915292739868,0.14854736626148224,0.4311441630125046
1263,standhaftig,0.5987678170204163,0.2227066606283188,0.3760611563920975
1264,stein,0.6427706480026245,0.03195750713348389,0.6108131408691406
1265,sterk,0.552344024181366,0.29128727316856384,0.2610567510128021
1266,sterk som en okse,0.646034836769104,0.04830962419509888,0.5977252125740051
1267,stille,0.5817196369171143,0.16463503241539001,0.41708460450172424
1268,stillferdig,0.5080309510231018,0.38687825202941895,0.12115269899368286
1269,stiv,0.495492160320282,0.20838896930217743,0.28710319101810455
1270,stjerneklar,0.416747510433197,0.11341683566570282,0.3033306747674942
1271,stolt,0.5359540581703186,0.22552427649497986,0.31042978167533875
1272,stor,0.8333948254585266,0.07726478576660156,0.756130039691925
1273,storartet,0.7773762941360474,0.10584992915391922,0.6715263649821281
1274,storslagen,0.4279552698135376,0.2569842040538788,0.1709710657596588
1275,storstilt,0.5483641624450684,0.2068812996149063,0.34148286283016205
1276,straffbar,0.7053713798522949,0.10821914672851562,0.5971522331237793
1277,streng,0.7316190004348755,0.15411704778671265,0.5775019526481628
1278,stressende,0.4739176034927368,0.19407479465007782,0.279842808842659
1279,stresset,0.4722153842449188,0.2333274632692337,0.23888792097568512
1280,stri,0.71431565284729,0.179080992937088,0.535234659910202
1281,stridlynt,0.8208502531051636,0.03982330486178398,0.7810269482433796
1282,strofisk,0.7266709804534912,0.12310133129358292,0.6035696491599083
1283,strålende,0.4617767632007599,0.3054327368736267,0.15634402632713318
1284,stuerein,0.701127827167511,0.16580776870250702,0.535320058465004
1285,stueren,0.5315495729446411,0.24727201461791992,0.2842775583267212
1286,stum som en østers,0.5767579674720764,0.19064877927303314,0.3861091881990433
1287,stump,0.6723764538764954,0.128291517496109,0.5440849363803864
1288,stupid,0.5427442789077759,0.23385007679462433,0.30889420211315155
1289,stygg,0.3388778567314148,0.35510098934173584,-0.016223132610321045
1290,stygg som juling,0.7883487939834595,0.086263507604599,0.7020852863788605
1291,styrbar,0.6902382969856262,0.09637187421321869,0.5938664227724075
1292,styrkemessig,0.7015064358711243,0.18892532587051392,0.5125811100006104
1293,støvfri,0.7966118454933167,0.10624296963214874,0.6903688758611679
1294,subjektiv,0.7555903196334839,0.12087887525558472,0.6347114443778992
1295,submikroskopisk,0.08690634369850159,0.033901654183864594,0.05300468951463699
1296,subsidiær,0.7121718525886536,0.1317795068025589,0.5803923457860947
1297,substantivisk,0.6569338440895081,0.16179168224334717,0.4951421618461609
1298,subtil,0.4052783250808716,0.06301084905862808,0.3422674760222435
1299,sulten,0.7204491496086121,0.126848042011261,0.5936011075973511
1300,sumerisk,0.5693114399909973,0.1780802607536316,0.3912311792373657
1301,sunn,0.6162191033363342,0.19300034642219543,0.4232187569141388
1302,superlativ,0.8454799652099609,0.05201040208339691,0.793469563126564
1303,superlineær,0.7723516821861267,0.0362946093082428,0.7360570728778839
1304,sur,0.5475425720214844,0.17356207966804504,0.37398049235343933
1305,surjektiv,0.7518234252929688,0.14239011704921722,0.6094333082437515
1306,svak,0.4114454388618469,0.49867773056030273,-0.08723229169845581
1307,svaksynt,0.5832109451293945,0.32302525639533997,0.26018568873405457
1308,svart,0.20004108548164368,0.101753830909729,0.09828725457191467
1309,svartens,0.6974502801895142,0.11320546269416809,0.5842448174953461
1310,svensk,0.5124739408493042,0.16358309984207153,0.34889084100723267
1311,svikefull,0.4942067563533783,0.3930192291736603,0.10118752717971802
1312,svimmel,0.6488091349601746,0.23810788989067078,0.4107012450695038
1313,svær,0.3862791061401367,0.1477278620004654,0.23855124413967133
1314,sydlig,0.42602959275245667,0.29156309366226196,0.1344664990901947
1315,syk,0.47672709822654724,0.26127997040748596,0.21544712781906128
1316,syklisk,0.12996242940425873,0.0714493840932846,0.05851304531097412
1317,symmetrisk,0.22923235595226288,0.15724331140518188,0.071989044547081
1318,synlig,0.5752295255661011,0.2076096087694168,0.36761991679668427
1319,synonym,0.43922004103660583,0.06259001046419144,0.3766300305724144
1320,syvstemmig,0.6805853843688965,0.12564951181411743,0.554935872554779
1321,sår,0.6341739892959595,0.17550569772720337,0.4586682915687561
1322,sær,0.8182159662246704,0.05451410636305809,0.7637018598616123
1323,særegen,0.42257919907569885,0.324634313583374,0.09794488549232483
1324,særlig,0.6370510458946228,0.18480494618415833,0.4522460997104645
1325,søkegod,0.4328289330005646,0.39222875237464905,0.04060018062591553
1326,søkt,0.6832793951034546,0.15393467247486115,0.5293447226285934
1327,sørafrikansk,0.7190885543823242,0.10946699976921082,0.6096215546131134
1328,sørgelig,0.4429335594177246,0.42484045028686523,0.018093109130859375
1329,sørlandsk,0.6775755286216736,0.12909230589866638,0.5484832227230072
1330,sørlig,0.147426038980484,0.07890500128269196,0.06852103769779205
1331,sørsamisk,0.6711081862449646,0.23212039470672607,0.4389877915382385
1332,søt,0.21461986005306244,0.4295179843902588,-0.21489812433719635
1333,søvnig,0.6392288208007812,0.21028509736061096,0.4289437234401703
1334,tadsjikisk,0.8514639139175415,0.0792037695646286,0.7722601443529129
1335,tagal,0.7827056050300598,0.09169445186853409,0.6910111531615257
1336,taiwanesisk,0.6615312099456787,0.20451480150222778,0.4570164084434509
1337,taiwansk,0.7482142448425293,0.14018845558166504,0.6080257892608643
1338,takket,0.5858332514762878,0.1713189035654068,0.41451434791088104
1339,takknemlig,0.4537276327610016,0.33773401379585266,0.11599361896514893
1340,taktfast,0.7030842304229736,0.183012455701828,0.5200717747211456
1341,taktisk,0.7859997749328613,0.12235764414072037,0.663642130792141
1342,talefør,0.7749539613723755,0.14697033166885376,0.6279836297035217
1343,tallmessig,0.6941460371017456,0.13757526874542236,0.5565707683563232
1344,tallrik,0.6223365664482117,0.2007167935371399,0.4216197729110718
1345,tanzaniansk,0.6212672591209412,0.201624795794487,0.41964246332645416
1346,tapt,0.479669988155365,0.19283516705036163,0.28683482110500336
1347,tasmansk,0.7661596536636353,0.11304972320795059,0.6531099304556847
1348,taus,0.49570679664611816,0.3283538222312927,0.16735297441482544
1349,tekkelig,0.6127975583076477,0.16726675629615784,0.44553080201148987
1350,tellbar,0.661984920501709,0.025589240714907646,0.6363956797868013
1351,tellelig,0.7259370684623718,0.13900449872016907,0.5869325697422028
1352,tentativ,0.8965213894844055,0.039463646709918976,0.8570577427744865
1353,teoretisk,0.8032013773918152,0.060106564313173294,0.7430948130786419
1354,testet,0.7482916712760925,0.08038320392370224,0.6679084673523903
1355,thailandsk,0.6558718085289001,0.19176597893238068,0.46410582959651947
1356,tidlig,0.8129374384880066,0.07483429461717606,0.7381031438708305
1357,tidsmessig,0.6416797041893005,0.2575046122074127,0.3841750919818878
1358,tilfeldig,0.5137205719947815,0.13518525660037994,0.37853531539440155
1359,tilfreds,0.4299547076225281,0.21240481734275818,0.2175498902797699
1360,tilgivende,0.641706645488739,0.1984834223985672,0.4432232230901718
1361,tilgjengelig,0.6311835646629333,0.2416802942752838,0.38950327038764954
1362,tilknappet,0.6650128364562988,0.14306385815143585,0.521948978304863
1363,tilkortkommende,0.5622089505195618,0.12834545969963074,0.43386349081993103
1364,tillitvekkende,0.39988619089126587,0.1847613900899887,0.21512480080127716
1365,tillært,0.4645234942436218,0.1643456071615219,0.3001778870820999
1366,tilnærmet,0.5980072021484375,0.27944761514663696,0.31855958700180054
1367,tissetrengt,0.5766589641571045,0.214529886841774,0.3621290773153305
1368,tistemmig,0.6981446743011475,0.1299562305212021,0.5681884437799454
1369,tjukk,0.49636098742485046,0.16091538965702057,0.3354455977678299
1370,todimensjonal,0.5460880994796753,0.18421976268291473,0.36186833679676056
1371,togolesisk,0.8405076265335083,0.08522074669599533,0.755286879837513
1372,tom,0.6124657392501831,0.11734034866094589,0.4951253905892372
1373,toneangivende,0.6742832660675049,0.14176592230796814,0.5325173437595367
1374,topologisk,0.31497922539711,0.08311060070991516,0.23186862468719482
1375,topp,0.7671158909797668,0.03282046690583229,0.7342954240739346
1376,toppmålt,0.7813211679458618,0.08733736723661423,0.6939838007092476
1377,torsjonal,0.8309950828552246,0.08539671450853348,0.7455983683466911
1378,tostemmig,0.6455096006393433,0.1840551495552063,0.46145445108413696
1379,toverdig,0.7086867690086365,0.16622485220432281,0.5424619168043137
1380,toårig,0.08127433061599731,0.11392828822135925,-0.03265395760536194
1381,toårlig,0.33648842573165894,0.16521862149238586,0.17126980423927307
1382,tradisjonell,0.561433732509613,0.2462528645992279,0.31518086791038513
1383,tradisjonsbundet,0.3396376371383667,0.15319256484508514,0.18644507229328156
1384,tragisk,0.3643869161605835,0.3514304757118225,0.012956440448760986
1385,trang,0.6195568442344666,0.23402565717697144,0.3855311870574951
1386,transitiv,0.729399561882019,0.11508277803659439,0.6143167838454247
1387,transmural,0.8160512447357178,0.055469363927841187,0.7605818808078766
1388,tredimensjonal,0.636290967464447,0.10875070840120316,0.5275402590632439
1389,treg,0.5462316274642944,0.14475905895233154,0.4014725685119629
1390,treig,0.5501987338066101,0.26911842823028564,0.28108030557632446
1391,trestemmig,0.7291359901428223,0.14043845236301422,0.588697537779808
1392,treverdig,0.7898452877998352,0.10321708768606186,0.6866282001137733
1393,trofast,0.6705576777458191,0.1787605583667755,0.4917971193790436
1394,trolig,0.5200509428977966,0.19642536342144012,0.3236255794763565
1395,troskyldig,0.7995660305023193,0.031501539051532745,0.7680644914507866
1396,trossig,0.7549827694892883,0.11935632675886154,0.6356264427304268
1397,troverdig,0.44578200578689575,0.2617405354976654,0.18404147028923035
1398,trykket,0.7610628008842468,0.11668337881565094,0.6443794220685959
1399,trådløs,0.39115697145462036,0.059692997485399246,0.3314639739692211
1400,trøndersk,0.6991780400276184,0.0811096653342247,0.6180683746933937
1401,tsjadisk,0.8461365699768066,0.058303799480199814,0.7878327704966068
1402,tung,0.718842089176178,0.17490699887275696,0.543935090303421
1403,tunghørt,0.7122759222984314,0.19368158280849457,0.5185943394899368
1404,tungrodd,0.7824121117591858,0.13564255833625793,0.6467695534229279
1405,tunisisk,0.8194591999053955,0.0944838747382164,0.7249753251671791
1406,turkis,0.8214816451072693,0.10967826098203659,0.7118033841252327
1407,turkmensk,0.7372965216636658,0.11689356714487076,0.620402954518795
1408,tuvalsk,0.646011233329773,0.10350985825061798,0.542501375079155
1409,tversgående,0.5543875694274902,0.2853718400001526,0.26901572942733765
1410,tvetydig,0.594228208065033,0.25797122716903687,0.3362569808959961
1411,tydelig,0.5127038955688477,0.33601152896881104,0.17669236660003662
1412,tykk,0.7066727876663208,0.15465468168258667,0.5520181059837341
1413,tynn,0.2750263214111328,0.34706130623817444,-0.07203498482704163
1414,tynn som en strek,0.5831848382949829,0.2135290801525116,0.3696557581424713
1415,tyrkisk,0.8279479742050171,0.04296105355024338,0.7849869206547737
1416,tysk,0.7286812663078308,0.08743061125278473,0.6412506550550461
1417,tålmodig,0.5870571732521057,0.29159796237945557,0.29545921087265015
1418,tåpelig,0.6103219389915466,0.24008972942829132,0.3702322095632553
1419,tørr,0.39119330048561096,0.2564803659915924,0.13471293449401855
1420,tørst,0.7587103843688965,0.12975536286830902,0.6289550215005875
1421,uakademisk,0.8260762691497803,0.10867916792631149,0.7173971012234688
1422,uaktsom,0.29648590087890625,0.17239660024642944,0.1240893006324768
1423,ualminnelig,0.6548848748207092,0.2489885687828064,0.40589630603790283
1424,uanselig,0.5976148843765259,0.2775295078754425,0.3200853765010834
1425,uanstendig,0.7201565504074097,0.15410566329956055,0.5660508871078491
1426,uavhengig,0.5700287222862244,0.22204890847206116,0.3479798138141632
1427,uavlatelig,0.32949283719062805,0.32854366302490234,0.000949174165725708
1428,ubarmhjertig,0.7136234045028687,0.15004493296146393,0.5635784715414047
1429,ubefestet,0.618715763092041,0.16508552432060242,0.4536302387714386
1430,ubegavet,0.5317947864532471,0.1593795120716095,0.3724152743816376
1431,ubegripelig,0.26733338832855225,0.1547878533601761,0.11254553496837616
1432,ubehagelig,0.35291582345962524,0.2364901602268219,0.11642566323280334
1433,ubestemmelig,0.3495302200317383,0.2239270657300949,0.12560315430164337
1434,ubestridt,0.2785651981830597,0.13828246295452118,0.1402827352285385
1435,ubesvart,0.19730594754219055,0.05395464226603508,0.14335130527615547
1436,ubetrådt,0.6068500876426697,0.17950449883937836,0.4273455888032913
1437,ubevegelig,0.5098828673362732,0.19426807761192322,0.31561478972435
1438,ublu,0.5897281169891357,0.1804971545934677,0.40923096239566803
1439,ubøyelig,0.5450612306594849,0.2582583427429199,0.28680288791656494
1440,udødelig,0.7195138931274414,0.11676307767629623,0.6027508154511452
1441,uemosjonell,0.609444260597229,0.2415570616722107,0.3678871989250183
1442,uendelig,0.22750313580036163,0.10079929977655411,0.12670383602380753
1443,uenig,0.7125211358070374,0.16292119026184082,0.5495999455451965
1444,uerfaren,0.5884073972702026,0.2202896624803543,0.3681177347898483
1445,ufarlig,0.11325244605541229,0.05143728107213974,0.06181516498327255
1446,ufattelig,0.5105583667755127,0.2527502775192261,0.2578080892562866
1447,ufordragelig,0.5031890869140625,0.28168559074401855,0.22150349617004395
1448,uforenelig,0.5638964176177979,0.2426121085882187,0.32128430902957916
1449,uforfalsket,0.4797932803630829,0.12295733392238617,0.3568359464406967
1450,uforgjengelig,0.5217703580856323,0.24253562092781067,0.27923473715782166
1451,uforholdsmessig,0.2607148289680481,0.11610476672649384,0.14461006224155426
1452,ufornuftig,0.5459698438644409,0.2173352837562561,0.3286345601081848
1453,uforrettet,0.39082232117652893,0.1408717781305313,0.24995054304599762
1454,uforskammet,0.5709252953529358,0.26279234886169434,0.30813294649124146
1455,uforsonlig,0.4959385395050049,0.2920626103878021,0.20387592911720276
1456,uforståelig,0.4134994149208069,0.21154214441776276,0.20195727050304413
1457,ufrivillig,0.23268459737300873,0.3778529763221741,-0.14516837894916534
1458,ufruktbar,0.19249489903450012,0.4019685685634613,-0.20947366952896118
1459,ufullendt,0.5773582458496094,0.13113708794116974,0.44622115790843964
1460,ufødt,0.11492595821619034,0.42075589299201965,-0.3058299347758293
1461,ugift,0.5303486585617065,0.24205274879932404,0.2882959097623825
1462,ugjennomførlig,0.4052099287509918,0.35099613666534424,0.05421379208564758
1463,ugjennomsiktig,0.5959962606430054,0.2309713363647461,0.3650249242782593
1464,ugjennomskinnelig,0.5232976078987122,0.34652572870254517,0.176771879196167
1465,ugjennomskuelig,0.588594377040863,0.20707370340824127,0.38152067363262177
1466,ugudelig,0.5092731714248657,0.21451129019260406,0.29476188123226166
1467,uheldig,0.48893555998802185,0.22141192853450775,0.2675236314535141
1468,uhorvelig,0.44118013978004456,0.36472225189208984,0.07645788788795471
1469,uhøflig,0.6682441830635071,0.1944575309753418,0.4737866520881653
1470,ukjent,0.6398155093193054,0.09415470063686371,0.5456608086824417
1471,uklar,0.5471192002296448,0.24523957073688507,0.3018796294927597
1472,ukryten,0.8240964412689209,0.05783676356077194,0.766259677708149
1473,ulastelig,0.5027802586555481,0.13080455362796783,0.37197570502758026
1474,ulik,0.508958637714386,0.07808059453964233,0.43087804317474365
1475,ullen,0.3739457130432129,0.19974644482135773,0.17419926822185516
1476,ulovlig,0.5862224102020264,0.10887587815523148,0.4773465320467949
1477,ultrafiolett,0.8211009502410889,0.06567826867103577,0.7554226815700531
1478,ulydig,0.6550703644752502,0.203506737947464,0.45156362652778625
1479,umake,0.6561574935913086,0.12529100477695465,0.5308664888143539
1480,umenneskelig,0.391243577003479,0.13009409606456757,0.26114948093891144
1481,umoden,0.603886067867279,0.18321412801742554,0.4206719398498535
1482,umulig,0.6041097640991211,0.1681983321905136,0.4359114319086075
1483,unaturlig,0.40954384207725525,0.11457337439060211,0.29497046768665314
1484,under lås og lukke,0.8464473485946655,0.09550972282886505,0.7509376257658005
1485,underdanig,0.6914184093475342,0.18639130890369415,0.50502710044384
1486,underfundig,0.6289443373680115,0.2677485942840576,0.36119574308395386
1487,underlig,0.4189200699329376,0.3449789583683014,0.07394111156463623
1488,ung,0.25007498264312744,0.44678664207458496,-0.19671165943145752
1489,ungarsk,0.586060106754303,0.2161887288093567,0.3698713779449463
1490,unnselig,0.5268332362174988,0.2219742387533188,0.30485899746418
1491,unnvikende,0.38976308703422546,0.18206225335597992,0.20770083367824554
1492,unormal,0.3971477746963501,0.28422093391418457,0.11292684078216553
1493,uoppmerksom,0.3861559331417084,0.13121527433395386,0.2549406588077545
1494,uoversiktlig,0.07581750303506851,0.036677777767181396,0.039139725267887115
1495,upassende,0.44021496176719666,0.21660670638084412,0.22360825538635254
1496,upålitelig,0.6924746632575989,0.14430738985538483,0.548167273402214
1497,uregelmessig,0.48142626881599426,0.14296458661556244,0.3384616822004318
1498,urein,0.600710391998291,0.15716548264026642,0.4435449093580246
1499,urett,0.6161415576934814,0.2580520212650299,0.35808953642845154
1500,urettferdig,0.6171395778656006,0.1836555302143097,0.4334840476512909
1501,urettmessig,0.4572834074497223,0.16276836395263672,0.29451504349708557
1502,urimelig,0.6129747629165649,0.19131837785243988,0.42165638506412506
1503,urindoeuropeisk,0.23279212415218353,0.07055998593568802,0.16223213821649551
1504,urolig,0.5739259123802185,0.16766351461410522,0.4062623977661133
1505,urugayansk,0.377982497215271,0.18623189628124237,0.19175060093402863
1506,urørt,0.24782034754753113,0.19541838765144348,0.052401959896087646
1507,uselvisk,0.4475724995136261,0.3752991855144501,0.07227331399917603
1508,usikker,0.13660138845443726,0.1854625940322876,-0.04886120557785034
1509,usjenert,0.472896546125412,0.18950574100017548,0.2833908051252365
1510,uspist,0.8082075715065002,0.06044146791100502,0.7477661035954952
1511,usymmetrisk,0.28262633085250854,0.11511924117803574,0.1675070896744728
1512,usæl,0.6931020021438599,0.10110675543546677,0.5919952467083931
1513,utadvendt,0.7150532007217407,0.19572418928146362,0.5193290114402771
1514,utakknemlig,0.7001404762268066,0.2237565666437149,0.47638390958309174
1515,utellelig,0.6353113651275635,0.2427692711353302,0.3925420939922333
1516,utendørs,0.6367195248603821,0.18878090381622314,0.44793862104415894
1517,utenlandsk,0.442216157913208,0.047128934413194656,0.39508722350001335
1518,utgående,0.6212344765663147,0.1811046451330185,0.4401298314332962
1519,utgått,0.6097103357315063,0.16250066459178925,0.4472096711397171
1520,uthevet,0.5311142206192017,0.2162940502166748,0.31482017040252686
1521,utilbørlig,0.5645256042480469,0.22920146584510803,0.33532413840293884
1522,utilstrekkelig,0.4882424771785736,0.18528024852275848,0.3029622286558151
1523,utstrakt,0.19595867395401,0.09048071503639221,0.1054779589176178
1524,uttrykksfull,0.5937482118606567,0.32098841667175293,0.2727597951889038
1525,utviklingshemmet,0.5383349657058716,0.22430269420146942,0.31403227150440216
1526,utviklingsmessig,0.6137154698371887,0.26608383655548096,0.34763163328170776
1527,utålmodig,0.5132704973220825,0.3029760718345642,0.2102944254875183
1528,utørst,0.6394444108009338,0.2671189308166504,0.37232547998428345
1529,uutholdelig,0.14209288358688354,0.23662066459655762,-0.09452778100967407
1530,uuttalt,0.5217158794403076,0.1399274468421936,0.381788432598114
1531,uvanlig,0.48693418502807617,0.209648996591568,0.2772851884365082
1532,uvillig,0.6270694732666016,0.10739246010780334,0.5196770131587982
1533,uvitende,0.8906474113464355,0.039435435086488724,0.8512119762599468
1534,uønsket,0.24179315567016602,0.4245670735836029,-0.1827739179134369
1535,vakker,0.28697091341018677,0.551322340965271,-0.26435142755508423
1536,valgfri,0.2895870506763458,0.4780934751033783,-0.18850642442703247
1537,vanartet,0.5554384589195251,0.06683449447154999,0.48860396444797516
1538,vanfør,0.6548773050308228,0.09743234515190125,0.5574449598789215
1539,vanhellig,0.7431628108024597,0.1268678903579712,0.6162949204444885
1540,vanlig,0.3383724093437195,0.16197025775909424,0.17640215158462524
1541,vannet,0.7695106267929077,0.17010866105556488,0.5994019657373428
1542,vannfast,0.6363428831100464,0.23290365934371948,0.4034392237663269
1543,vanntett,0.09622981399297714,0.1039060577750206,-0.007676243782043457
1544,vanskelig,0.5631049275398254,0.25103136897087097,0.31207355856895447
1545,vanvittig,0.5586207509040833,0.2018945962190628,0.35672615468502045
1546,var,0.7144814133644104,0.12789012491703033,0.5865912884473801
1547,varm,0.6952718496322632,0.19996711611747742,0.49530473351478577
1548,varsom,0.5940985083580017,0.04325520992279053,0.5508432984352112
1549,vaskeekte,0.7122995257377625,0.1848793625831604,0.527420163154602
1550,vassen,0.6357441544532776,0.15316671133041382,0.48257744312286377
1551,vedvarende,0.5708938837051392,0.14526401460170746,0.4256298691034317
1552,vektet,0.7613604068756104,0.05507192388176918,0.7062884829938412
1553,vektoriell,0.8007044792175293,0.10319554060697556,0.6975089386105537
1554,vel og bra,0.5885855555534363,0.12461788207292557,0.4639676734805107
1555,veldig,0.5815552473068237,0.25603529810905457,0.32551994919776917
1556,velfortjent,0.49358654022216797,0.2166510969400406,0.2769354432821274
1557,velfungerende,0.44589710235595703,0.29775843024253845,0.14813867211341858
1558,velgjørende,0.6450508236885071,0.175132155418396,0.4699186682701111
1559,velkommen,0.5766496658325195,0.19604778289794922,0.3806018829345703
1560,velmenende,0.6195489764213562,0.1970343440771103,0.4225146323442459
1561,velvillig,0.5706849098205566,0.22276844084262848,0.34791646897792816
1562,vemodig,0.4432298541069031,0.42201265692710876,0.02121719717979431
1563,ven,0.23349222540855408,0.13583965599536896,0.09765256941318512
1564,vennlig,0.6860198974609375,0.21718856692314148,0.468831330537796
1565,venstre,0.8696511387825012,0.04320354387164116,0.8264475949108601
1566,verd,0.6567584872245789,0.15695542097091675,0.4998030662536621
1567,verdiløs,0.6108524203300476,0.2598661780357361,0.3509862422943115
1568,verneverdig,0.3985019624233246,0.3249334394931793,0.07356852293014526
1569,verpesyk,0.4627569913864136,0.3156387507915497,0.1471182405948639
1570,vertikal,0.34365716576576233,0.1384727656841278,0.20518440008163452
1571,vestlandsk,0.7495012283325195,0.11789537966251373,0.6316058486700058
1572,vettug,0.8161771297454834,0.10369780659675598,0.7124793231487274
1573,vid,0.4778148829936981,0.2383161187171936,0.23949876427650452
1574,viderverdig,0.5778470635414124,0.2454967200756073,0.33235034346580505
1575,vidløftig,0.5444483160972595,0.3581191897392273,0.18632912635803223
1576,viktig,0.7881695032119751,0.12099426239728928,0.6671752408146858
1577,vilkårlig,0.1026497334241867,0.09301450848579407,0.00963522493839264
1578,vill,0.4318302273750305,0.11786839365959167,0.31396183371543884
1579,vind,0.6454506516456604,0.11120074987411499,0.5342499017715454
1580,viril,0.11969751864671707,0.05907001718878746,0.06062750145792961
1581,virkelig,0.6331291794776917,0.12660445272922516,0.5065247267484665
1582,virtuell,0.44705134630203247,0.06459823250770569,0.3824531137943268
1583,vis,0.648871123790741,0.14180265367031097,0.50706847012043
1584,viss,0.5004764795303345,0.12818826735019684,0.37228821218013763
1585,vitebegjærlig,0.6833029389381409,0.2267761528491974,0.4565267860889435
1586,vokal,0.539191484451294,0.0745495930314064,0.46464189141988754
1587,voksen,0.494694322347641,0.3328627645969391,0.1618315577507019
1588,voldsom,0.4655954837799072,0.15592104196548462,0.3096744418144226
1589,vonbroten,0.44215095043182373,0.05673842132091522,0.3854125291109085
1590,vond,0.5948534607887268,0.19229859113693237,0.40255486965179443
1591,vridd,0.3543776571750641,0.23246239125728607,0.12191526591777802
1592,vrien,0.4651028513908386,0.2856341004371643,0.17946875095367432
1593,vulgær,0.7008883953094482,0.16665636003017426,0.534232035279274
1594,vàr,0.8478642702102661,0.06305442005395889,0.7848098501563072
1595,våken,0.6117811799049377,0.15655691921710968,0.45522426068782806
1596,våt,0.46270257234573364,0.3123739957809448,0.15032857656478882
1597,ydmyk,0.5349847674369812,0.25074735283851624,0.28423741459846497
1598,ynkrygget,0.4372316300868988,0.15446893870830536,0.28276269137859344
1599,yr,0.745017409324646,0.1644899547100067,0.5805274546146393
1600,ytre,0.3383190333843231,0.43687722086906433,-0.09855818748474121
1601,åpen,0.5031706094741821,0.3826339542865753,0.12053665518760681
1602,åpenbar,0.7476726174354553,0.1233232244849205,0.6243493929505348
1603,åpenhjertig,0.6507577896118164,0.20403200387954712,0.4467257857322693
1604,årlig,0.5133833289146423,0.28005972504615784,0.2333236038684845
1605,årvåken,0.5147477984428406,0.2848406136035919,0.22990718483924866
1606,åttestemmig,0.6890379786491394,0.15471547842025757,0.5343225002288818
1607,ærlig,0.553521454334259,0.29074493050575256,0.26277652382850647
1608,økologisk,0.6634435653686523,0.2436644285917282,0.41977913677692413
1609,økonomisk,0.7169814109802246,0.20488019287586212,0.5121012181043625
1610,økumenisk,0.7891288995742798,0.10747930407524109,0.6816495954990387
1611,ønsket,0.5253121852874756,0.2706209123134613,0.2546912729740143
1612,østerriksk,0.7111350297927856,0.12384431809186935,0.5872907117009163
1613,østlandsk,0.7939867377281189,0.08667783439159393,0.707308903336525
1614,øvrig,0.5939804315567017,0.1441958099603653,0.44978462159633636
